antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'Adolescent mortality rate (per 1 000 age specific cohort) | AGEGROUP_YEARS10-19_3.85-6.23', 'Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%)| AGEGROUP_YEARS18-PLUS_51.42-72.83'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.038461538461538464,0.6282051282051282,0.038461538461538464,1.0,1.5918367346938775,0.014299802761341223,inf,0.38666666666666666
"frozenset({'Adolescent mortality rate (per 1 000 age specific cohort) | AGEGROUP_YEARS10-19.1_4.03-6.49', 'Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%)| AGEGROUP_YEARS18-PLUS_51.42-72.83'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.038461538461538464,0.6282051282051282,0.038461538461538464,1.0,1.5918367346938775,0.014299802761341223,inf,0.38666666666666666
"frozenset({'Adolescent mortality rate (per 1 000 age specific cohort) | AGEGROUP_YEARS15-19_2.53-4.31', 'Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%)| AGEGROUP_YEARS18-PLUS_51.42-72.83'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.038461538461538464,0.6282051282051282,0.038461538461538464,1.0,1.5918367346938775,0.014299802761341223,inf,0.38666666666666666
"frozenset({'Infant mortality rate (probability of dying between birth and age 1 per 1000 live births) | AGEGROUP_MONTHS0-11_12.84-21.62', 'Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%)| AGEGROUP_YEARS18-PLUS_51.42-72.83'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.038461538461538464,0.6282051282051282,0.038461538461538464,1.0,1.5918367346938775,0.014299802761341223,inf,0.38666666666666666
"frozenset({'Under-five mortality rate (probability of dying by age 5 per 1000 live births) | AGEGROUP_YEARSUNDER5_15.52-25.97', 'Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%)| AGEGROUP_YEARS18-PLUS_51.42-72.83'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.02564102564102564,0.6282051282051282,0.02564102564102564,1.0,1.5918367346938775,0.009533201840894148,inf,0.3815789473684211
"frozenset({'Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%) | AGEGROUP_YEARS18-PLUS_12.50-34.80', 'Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%) | AGEGROUP_YEARS18-PLUS_51.70-72.91'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.05128205128205128,0.6282051282051282,0.05128205128205128,1.0,1.5918367346938775,0.019066403681788295,inf,0.3918918918918919
"frozenset({'Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%) | AGEGROUP_YEARS18-PLUS_51.70-72.91', 'Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%) | AGEGROUP_YEARS18-PLUS_12.60-34.52'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.038461538461538464,0.6282051282051282,0.038461538461538464,1.0,1.5918367346938775,0.014299802761341223,inf,0.38666666666666666
"frozenset({'Estimate of current tobacco use prevalence (%) (age-standardized rate)_6.53-13.07', 'Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%) | AGEGROUP_YEARS18-PLUS_51.70-72.91'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.02564102564102564,0.6282051282051282,0.02564102564102564,1.0,1.5918367346938775,0.009533201840894148,inf,0.3815789473684211
"frozenset({'Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%) | AGEGROUP_YEARS18-PLUS_51.70-72.91', 'Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%) | AGEGROUP_YEARS18-PLUS_39.70-57.73'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.02564102564102564,0.6282051282051282,0.02564102564102564,1.0,1.5918367346938775,0.009533201840894148,inf,0.3815789473684211
"frozenset({'Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%) | AGEGROUP_YEARS18-PLUS_51.70-72.91', 'Adolescent mortality rate (per 1 000 age specific cohort) | AGEGROUP_YEARS15-19.1_2.67-4.47'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.05128205128205128,0.6282051282051282,0.05128205128205128,1.0,1.5918367346938775,0.019066403681788295,inf,0.3918918918918919
"frozenset({'Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%) | AGEGROUP_YEARS18-PLUS_51.70-72.91', 'Adolescent mortality rate (per 1 000 age specific cohort) | AGEGROUP_YEARS10-19_3.85-6.23'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.038461538461538464,0.6282051282051282,0.038461538461538464,1.0,1.5918367346938775,0.014299802761341223,inf,0.38666666666666666
"frozenset({'Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%) | AGEGROUP_YEARS18-PLUS_51.70-72.91', 'Adolescent mortality rate (per 1 000 age specific cohort) | AGEGROUP_YEARS10-19.1_4.03-6.49'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.038461538461538464,0.6282051282051282,0.038461538461538464,1.0,1.5918367346938775,0.014299802761341223,inf,0.38666666666666666
"frozenset({'Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%) | AGEGROUP_YEARS18-PLUS_51.70-72.91', 'Adolescent mortality rate (per 1 000 age specific cohort) | AGEGROUP_YEARS15-19_2.53-4.31'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.038461538461538464,0.6282051282051282,0.038461538461538464,1.0,1.5918367346938775,0.014299802761341223,inf,0.38666666666666666
"frozenset({'Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%) | AGEGROUP_YEARS18-PLUS_51.70-72.91', 'Infant mortality rate (probability of dying between birth and age 1 per 1000 live births) | AGEGROUP_MONTHS0-11_12.84-21.62'})",frozenset({'Life expectancy at birth (years)_70.51-77.01'}),0.038461538461538464,0.6282051282051282,0.038461538461538464,1.0,1.5918367346938775,0.014299802761341223,inf,0.38666666666666666
