antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'Out-of-pocket expenditure (OOP) per capita in US$_377.15-560.51'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.020618556701030927,0.5257731958762887,0.020618556701030927,1.0,1.9019607843137254,0.009777872249973429,inf,0.4842105263157895
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'Domestic private health expenditure (PVT-D) per capita in US$_293.21-575.98'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.020618556701030927,0.5257731958762887,0.020618556701030927,1.0,1.9019607843137254,0.009777872249973429,inf,0.4842105263157895
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years) | AGEGROUP_YEARS05-14_3.04-5.13'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.08247422680412371,0.5257731958762887,0.08247422680412371,1.0,1.9019607843137254,0.039111488999893716,inf,0.5168539325842697
"frozenset({'Mortality rate among children ages 5 to 9 years (per 1000 children aged 5) | AGEGROUP_YEARS05-09_1.23-2.04', 'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.07216494845360824,0.5257731958762887,0.07216494845360824,1.0,1.9019607843137254,0.034222552874907,inf,0.5111111111111111
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'Neonatal mortality rate (per 1000 live births) | AGEGROUP_DAYS0-27_8.38-15.89'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.07216494845360824,0.5257731958762887,0.07216494845360824,1.0,1.9019607843137254,0.034222552874907,inf,0.5111111111111111
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'Under-five mortality rate (probability of dying by age 5 per 1000 live births) | AGEGROUP_YEARSUNDER5_15.12-28.24'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.061855670103092786,0.5257731958762887,0.061855670103092786,1.0,1.9019607843137254,0.029333616749920292,inf,0.5054945054945056
"frozenset({'Out-of-pocket expenditure (OOP) per capita in US$_10.43-193.79', 'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.061855670103092786,0.5257731958762887,0.061855670103092786,1.0,1.9019607843137254,0.029333616749920292,inf,0.5054945054945056
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'Infant mortality rate (probability of dying between birth and age 1 per 1000 live births) | AGEGROUP_MONTHS0-11_12.96-24.37'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.05154639175257732,0.5257731958762887,0.05154639175257732,1.0,1.9019607843137254,0.024444680624933574,inf,0.5
"frozenset({'Healthy life expectancy (HALE) at birth (years)_58.11-63.47', 'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.07216494845360824,0.5257731958762887,0.07216494845360824,1.0,1.9019607843137254,0.034222552874907,inf,0.5111111111111111
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'Adolescent mortality rate (per 1 000 age specific cohort) | AGEGROUP_YEARS10-14_1.90-3.34'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.030927835051546393,0.5257731958762887,0.030927835051546393,1.0,1.9019607843137254,0.014666808374960146,inf,0.4893617021276596
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'Life expectancy at age 60 (years)_13.84-17.43'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.030927835051546393,0.5257731958762887,0.030927835051546393,1.0,1.9019607843137254,0.014666808374960146,inf,0.4893617021276596
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'Healthy life expectancy (HALE) at age 60 (years)_10.61-13.24'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.030927835051546393,0.5257731958762887,0.030927835051546393,1.0,1.9019607843137254,0.014666808374960146,inf,0.4893617021276596
"frozenset({'Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), model-based estimates_17.80-34.40', 'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.020618556701030927,0.5257731958762887,0.020618556701030927,1.0,1.9019607843137254,0.009777872249973429,inf,0.4842105263157895
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'UHC Service Coverage sub-index on service capacity and access_58.09-79.05'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.020618556701030927,0.5257731958762887,0.020618556701030927,1.0,1.9019607843137254,0.009777872249973429,inf,0.4842105263157895
"frozenset({'UHC Service Coverage sub-index on reproductive, maternal, newborn and child health_62.29-77.04', 'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.05154639175257732,0.5257731958762887,0.05154639175257732,1.0,1.9019607843137254,0.024444680624933574,inf,0.5
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'Adolescent mortality rate (per 1 000 age specific cohort) | AGEGROUP_YEARS10-14.1_1.88-3.26'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.020618556701030927,0.5257731958762887,0.020618556701030927,1.0,1.9019607843137254,0.009777872249973429,inf,0.4842105263157895
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'Total density per million population: Radiotherapy units_3.40-6.80'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.010309278350515464,0.5257731958762887,0.010309278350515464,1.0,1.9019607843137254,0.0048889361249867145,inf,0.47916666666666663
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'Adolescent mortality rate (per 1 000 age specific cohort) | AGEGROUP_YEARS10-19.1_5.63-9.35'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.030927835051546393,0.5257731958762887,0.030927835051546393,1.0,1.9019607843137254,0.014666808374960146,inf,0.4893617021276596
"frozenset({'Out-of-pocket expenditure as percentage of current health expenditure (CHE) (%)_53.32-78.66', 'Adolescent mortality rate (per 1 000 age specific cohort) | AGEGROUP_YEARS15-19.1_4.58-7.85'})",frozenset({'Life expectancy at birth (years)_67.63-73.77'}),0.020618556701030927,0.5257731958762887,0.020618556701030927,1.0,1.9019607843137254,0.009777872249973429,inf,0.4842105263157895
